,美国,日本,英国,加拿大,德国,法国,意大利,中国,印度,巴西,俄罗斯,南非,韩国,澳大利亚,墨西哥,印度尼西亚,沙特阿拉伯,土耳其,阿根廷,欧元区,G20总计
1983-03-31,2123.5,2686.666666666667,,168.44768000000002,,,,,3.800662322757901,,,0.0030060725255,0.0281392490443499,0.059345,0.0002438922513405,,,1.340068053187692e-07,,1736.60868,6719.114423337253
1983-06-30,2123.5,2686.666666666667,,168.44768000000002,,,,,3.800662322757901,,,0.0030060725255,0.0281392490443499,0.059345,0.0002438922513405,,,1.340068053187692e-07,,1736.60868,6719.114423337253
1983-09-30,2123.5,2686.666666666667,,168.44768000000002,,,,,3.800662322757901,,,0.0030060725255,0.0281392490443499,0.059345,0.0002438922513405,,,1.340068053187692e-07,,1736.60868,6719.114423337253
1983-12-31,2123.5,2686.666666666667,,168.44768000000002,,,,,3.800662322757901,,,0.0030060725255,0.0281392490443499,0.059345,0.0002438922513405,,,1.340068053187692e-07,,1736.60868,6719.114423337253
1984-03-31,2306.4,2892.666666666667,,179.53954000000002,,,,,4.501013056142688,,,0.00354214828,0.0339463167419414,0.067665,0.0004161219668232,,,2.001385894800057e-07,,1882.21428,7265.427069509937
1984-06-30,2306.4,2892.666666666667,,179.53954000000002,,,,,4.501013056142688,,,0.00354214828,0.0339463167419414,0.067665,0.0004161219668232,,,2.001385894800057e-07,,1882.21428,7265.427069509937
1984-09-30,2306.4,2892.666666666667,,179.53954000000002,,,,,4.501013056142688,,,0.00354214828,0.0339463167419414,0.067665,0.0004161219668232,,,2.001385894800057e-07,,1882.21428,7265.427069509937
1984-12-31,2306.4,2892.666666666667,,179.53954000000002,,,,,4.501013056142688,,,0.00354214828,0.0339463167419414,0.067665,0.0004161219668232,,,2.001385894800057e-07,,1882.21428,7265.427069509937
1985-03-31,2492.1,3160.0,,191.51644,,,,,4.936186470733801,,,0.0039719349945,0.0412341387762669,0.077545,0.0009260521507728,,,3.09995558271117e-07,,2032.68744,7881.363743906651
1985-06-30,2492.1,3160.0,,191.51644,,,,,4.936186470733801,,,0.0039719349945,0.0412341387762669,0.077545,0.0009260521507728,,,3.09995558271117e-07,,2032.68744,7881.363743906651
1985-09-30,2492.1,3160.0,,191.51644,,,,,4.936186470733801,,,0.0039719349945,0.0412341387762669,0.077545,0.0009260521507728,,,3.09995558271117e-07,,2032.68744,7881.363743906651
1985-12-31,2492.1,3160.0,,191.51644,,,,,4.936186470733801,,,0.0039719349945,0.0412341387762669,0.077545,0.0009260521507728,,,3.09995558271117e-07,,2032.68744,7881.363743906651
1986-03-31,2728.0,3426.0,221.22257,211.38988,,,,,5.7801008800594085,,,0.004336087437,0.053261775,0.08463,0.0013477733768137,,,4.82418869071128e-07,,2172.4686,8765.004726998293
1986-06-30,2728.0,3426.0,221.22257,211.38988,,,,,5.7801008800594085,,,0.004336087437,0.053261775,0.08463,0.0013477733768137,,,4.82418869071128e-07,,2172.4686,8765.004726998293
1986-09-30,2728.0,3426.0,221.22257,211.38988,,,,,5.7801008800594085,,,0.004336087437,0.053261775,0.08463,0.0013477733768137,,,4.82418869071128e-07,,2172.4686,8765.004726998293
1986-12-31,2728.0,3426.0,221.22257,211.38988,,,,,5.7801008800594085,,,0.004336087437,0.053261775,0.08463,0.0013477733768137,,,4.82418869071128e-07,,2172.4686,8765.004726998293
1987-03-31,2826.4,3823.3333333333335,382.28397,228.52754,,,,,6.57439559831892,,,0.0050928389105,0.0696105,0.09529,0.0032291687445597,,,7.56376247217075e-07,,2347.74504,9615.037502195682
1987-06-30,2826.4,3823.3333333333335,382.28397,228.52754,,,,,6.57439559831892,,,0.0050928389105,0.0696105,0.09529,0.0032291687445597,,,7.56376247217075e-07,,2347.74504,9615.037502195682
1987-09-30,2826.4,3823.3333333333335,382.28397,228.52754,,,,,6.57439559831892,,,0.0050928389105,0.0696105,0.09529,0.0032291687445597,,,7.56376247217075e-07,,2347.74504,9615.037502195682
1987-12-31,2826.4,3823.3333333333335,382.28397,228.52754,,,,,6.57439559831892,,,0.0050928389105,0.0696105,0.09529,0.0032291687445597,,,7.56376247217075e-07,,2347.74504,9615.037502195682
1988-03-31,2988.2,4225.333333333334,446.5955,255.56862,,,,,7.87633681018236,,,0.0064790432025,0.0894321,0.111215,0.0048774200341582,,,1.2104220274700728e-06,,2546.68428,10470.470074917175
1988-06-30,2988.2,4225.333333333334,446.5955,255.56862,,,,,7.87633681018236,,,0.0064790432025,0.0894321,0.111215,0.0048774200341582,,,1.2104220274700728e-06,,2546.68428,10470.470074917175
1988-09-30,2988.2,4225.333333333334,446.5955,255.56862,,,,,7.87633681018236,,,0.0064790432025,0.0894321,0.111215,0.0048774200341582,,,1.2104220274700728e-06,,2546.68428,10470.470074917175
1988-12-31,2988.2,4225.333333333334,446.5955,255.56862,,,,,7.87633681018236,,,0.0064790432025,0.0894321,0.111215,0.0048774200341582,,,1.2104220274700728e-06,,2546.68428,10470.470074917175
1989-03-31,3152.5,4677.333333333334,536.16098,288.67474,,,,,9.395672788714224,,,0.0079263865065,0.114281775,0.13338,0.0075758853000874,,,1.983099482845305e-06,,2801.22624,11465.554132151954
1989-06-30,3152.5,4677.333333333334,536.16098,288.67474,,,,,9.395672788714224,,,0.0079263865065,0.114281775,0.13338,0.0075758853000874,,,1.983099482845305e-06,,2801.22624,11465.554132151954
1989-09-30,3152.5,4677.333333333334,536.16098,288.67474,,,,,9.395672788714224,,,0.0079263865065,0.114281775,0.13338,0.0075758853000874,,,1.983099482845305e-06,,2801.22624,11465.554132151954
1989-12-31,3152.5,4677.333333333334,536.16098,288.67474,,,,,9.395672788714224,,,0.0079263865065,0.114281775,0.13338,0.0075758853000874,,,1.983099482845305e-06,,2801.22624,11465.554132151954
1990-03-31,3271.8,5072.0,589.9353199999999,312.04172,,,,,10.789633867352112,,,0.008873646232,0.1476927,0.147615,0.0109338668437857,0.0051949396603611,,3.05162098481451e-06,,3139.95096,12396.83794707171
1990-06-30,3271.8,5072.0,589.9353199999999,312.04172,,,,,10.789633867352112,,,0.008873646232,0.1476927,0.147615,0.0109338668437857,0.0051949396603611,,3.05162098481451e-06,,3139.95096,12396.83794707171
1990-09-30,3271.8,5072.0,589.9353199999999,312.04172,,,,,10.789633867352112,,,0.008873646232,0.1476927,0.147615,0.0109338668437857,0.0051949396603611,,3.05162098481451e-06,,3139.95096,12396.83794707171
1990-12-31,3271.8,5072.0,589.9353199999999,312.04172,,,,,10.789633867352112,,,0.008873646232,0.1476927,0.147615,0.0109338668437857,0.0051949396603611,,3.05162098481451e-06,,3139.95096,12396.83794707171
1991-03-31,3372.2,5184.666666666667,608.40747,326.5768,,,,,13.261106562430442,,,0.0099949754025,0.182509125,0.150605,0.0140574920465815,0.0060859220191792,,5.4544910747273096e-06,,3383.62704,12889.102341198057
